"","date","country","iso_code","median","lower_95_CrI","upper_95_CrI"
"10831",2020-04-23,"Peru","PER",0.943703356557292,0.533354993484993,1
"10832",2020-04-24,"Peru","PER",0.948617031161218,0.531604318650592,1
"10833",2020-04-25,"Peru","PER",0.953196130285881,0.530322760570953,1
"10834",2020-04-26,"Peru","PER",0.95726718080044,0.529630472619621,1
"10835",2020-04-27,"Peru","PER",0.96072116188075,0.529645548645839,1
"10836",2020-04-28,"Peru","PER",0.96353068705863,0.530483423825737,1
"10837",2020-04-29,"Peru","PER",0.965743382696462,0.532256221451504,1
"10838",2020-04-30,"Peru","PER",0.967454393196675,0.535072005558936,1
"10839",2020-05-01,"Peru","PER",0.968772035091981,0.539033885291823,1
"10840",2020-05-02,"Peru","PER",0.96979227362086,0.538143350566285,1
"10841",2020-05-03,"Peru","PER",0.970588955595648,0.537819053692724,1
"10842",2020-05-04,"Peru","PER",0.971215969368782,0.537766127563316,1
"10843",2020-05-05,"Peru","PER",0.971713288016038,0.533200325984183,1
"10844",2020-05-06,"Peru","PER",0.972111686547038,0.528737139797337,1
"10845",2020-05-07,"Peru","PER",0.972435312020917,0.524450662365042,1
"10846",2020-05-08,"Peru","PER",0.972703201915545,0.52041429867402,1
"10847",2020-05-09,"Peru","PER",0.97293052491125,0.516700264112542,1
"10848",2020-05-10,"Peru","PER",0.973129605590382,0.513379095065134,1
"10849",2020-05-11,"Peru","PER",0.973310597751301,0.511463314915604,1
"10850",2020-05-12,"Peru","PER",0.973481820984545,0.511668705390609,1
"10851",2020-05-13,"Peru","PER",0.973649902750616,0.510361842782013,1
"10852",2020-05-14,"Peru","PER",0.973819865213968,0.509851043104538,1
"10853",2020-05-15,"Peru","PER",0.973995232486119,0.511859081989112,1
"10854",2020-05-16,"Peru","PER",0.974178180032257,0.512398703693189,1
"10855",2020-05-17,"Peru","PER",0.974369722334608,0.513730751560516,1
"10856",2020-05-18,"Peru","PER",0.974569928352941,0.5129153519662,1
"10857",2020-05-19,"Peru","PER",0.974778154854886,0.511148670403505,1
"10858",2020-05-20,"Peru","PER",0.97499328830504,0.509783189334954,1
"10859",2020-05-21,"Peru","PER",0.97521398461008,0.505607099491139,1
"10860",2020-05-22,"Peru","PER",0.975438893429074,0.508328433262772,1
"10861",2020-05-23,"Peru","PER",0.975666851845077,0.505794305385693,1
"10862",2020-05-24,"Peru","PER",0.975897032456373,0.503695397941385,1
"10863",2020-05-25,"Peru","PER",0.976129033926732,0.502748999428269,1
"10864",2020-05-26,"Peru","PER",0.976362907348003,0.503016689647116,1
"10865",2020-05-27,"Peru","PER",0.976599118652375,0.504549705991794,1
"10866",2020-05-28,"Peru","PER",0.976838454722429,0.507388035186719,1
"10867",2020-05-29,"Peru","PER",0.977081887512878,0.511559330318793,1
"10868",2020-05-30,"Peru","PER",0.977330415089572,0.517077630794255,1
"10869",2020-05-31,"Peru","PER",0.977584900001394,0.523941890926344,1
"10870",2020-06-01,"Peru","PER",0.977845923582471,0.532134358127851,1
"10871",2020-06-02,"Peru","PER",0.978113670247041,0.541618880840792,1
"10872",2020-06-03,"Peru","PER",0.978387849830419,0.552339267847123,1
"10873",2020-06-04,"Peru","PER",0.978667659969051,0.564217857805694,1
"10874",2020-06-05,"Peru","PER",0.978951785566987,0.577154486257599,1
"10875",2020-06-06,"Peru","PER",0.979238429193609,0.591026050036224,1
"10876",2020-06-07,"Peru","PER",0.979525364833894,0.605686858061993,1
