"","date","iso_code","estimate","lower","upper"
"3218",2020-05-26,"ETH",0.449939811969684,0.317436964205028,0.618843479616199
"3219",2020-05-27,"ETH",0.451712527558591,0.320991708825841,0.61929770532489
"3220",2020-05-28,"ETH",0.453543240158826,0.323944904902714,0.62030541744568
"3221",2020-05-29,"ETH",0.455427028794761,0.32646360143374,0.621338057431413
"3222",2020-05-30,"ETH",0.457358194845017,0.328358878494775,0.623174808338499
"3223",2020-05-31,"ETH",0.459330230774807,0.329735791374839,0.625801689967157
"3224",2020-06-01,"ETH",0.461335760475088,0.331148926654606,0.628903695924934
"3225",2020-06-02,"ETH",0.463366352992854,0.331994469105619,0.632513362304596
"3226",2020-06-03,"ETH",0.465412269933555,0.332441090439855,0.637297287337748
"3227",2020-06-04,"ETH",0.467462481990515,0.332654743533374,0.643062294373696
"3228",2020-06-05,"ETH",0.469505242169573,0.332628202567277,0.649054652262389
"3229",2020-06-06,"ETH",0.47152893138849,0.332366255843591,0.656369644895378
"3230",2020-03-17,"FIN",0.498178523117446,0.334043032493548,0.704810237701692
"3231",2020-03-18,"FIN",0.479241299988696,0.32335504973919,0.675955134049155
"3232",2020-03-19,"FIN",0.45993865185526,0.312465224169548,0.646762581471572
"3233",2020-03-20,"FIN",0.44039845527134,0.301469044580227,0.617290068852948
"3234",2020-03-21,"FIN",0.420756728953933,0.290386205639761,0.587165617817983
"3235",2020-03-22,"FIN",0.401154674827792,0.278961889380992,0.556002648708484
"3236",2020-03-23,"FIN",0.381735408102854,0.268128553203238,0.525930704212221
"3237",2020-03-24,"FIN",0.362640532421513,0.257028905504755,0.496491254594597
"3238",2020-03-25,"FIN",0.344006736079967,0.246244724666857,0.467056371099287
"3239",2020-03-26,"FIN",0.325962592011307,0.235486663468865,0.438826669287076
"3240",2020-03-27,"FIN",0.308625735988314,0.225218920291162,0.412064549692672
"3241",2020-03-28,"FIN",0.292100574437805,0.215260358022713,0.386762772363998
"3242",2020-03-29,"FIN",0.276476637245811,0.205709590572792,0.36310952241024
"3243",2020-03-30,"FIN",0.261827645487676,0.196449481580189,0.34109268927375
"3244",2020-03-31,"FIN",0.248211313821034,0.187964854511123,0.320753086159712
"3245",2020-04-01,"FIN",0.235669857530256,0.179640596329171,0.302416469724191
"3246",2020-04-02,"FIN",0.224231129886413,0.171908231709132,0.285757986816655
"3247",2020-04-03,"FIN",0.213910280651266,0.164550972465774,0.271214364985067
"3248",2020-04-04,"FIN",0.20471180382523,0.157765544368421,0.258550226788053
"3249",2020-04-05,"FIN",0.196631833005559,0.151763516700323,0.247757938151311
"3250",2020-04-06,"FIN",0.189660545144232,0.146407552604425,0.238701802987013
"3251",2020-04-07,"FIN",0.183784545791017,0.141783773472549,0.231287615369361
"3252",2020-04-08,"FIN",0.178989127835819,0.137940375465206,0.225313371112346
"3253",2020-04-09,"FIN",0.175260317726999,0.134918966518573,0.220722866928003
"3254",2020-04-10,"FIN",0.172586644768941,0.132797793192947,0.217511999449601
"3255",2020-04-11,"FIN",0.17096058772848,0.131506158193892,0.215530667440254
"3256",2020-04-12,"FIN",0.170379666957368,0.131072632846933,0.214859549429322
"3257",2020-04-13,"FIN",0.170847159069234,0.131669964191253,0.215420445243309
"3258",2020-04-14,"FIN",0.1723724155342,0.132987457413277,0.217303422400713
"3259",2020-04-15,"FIN",0.174970768022567,0.135210251924457,0.220393332583806
"3260",2020-04-16,"FIN",0.178663004379229,0.138110301109582,0.22497645240812
"3261",2020-04-17,"FIN",0.183474402645514,0.141846114206801,0.231206306311385
"3262",2020-04-18,"FIN",0.189433319476876,0.146356613350179,0.238903107456614
"3263",2020-04-19,"FIN",0.196569345950342,0.151630806325641,0.248558329114493
"3264",2020-04-20,"FIN",0.204911069121956,0.157654155449419,0.259936242844505
"3265",2020-04-21,"FIN",0.214483510788567,0.164284924310234,0.273485187459722
"3266",2020-04-22,"FIN",0.225305352321067,0.171744176131283,0.28922565026643
"3267",2020-04-23,"FIN",0.23738609050043,0.179867056951358,0.307352517258272
"3268",2020-04-24,"FIN",0.250723297020264,0.188750100344854,0.327326271695026
"3269",2020-04-25,"FIN",0.265300167089599,0.198444024642671,0.349442440935957
"3270",2020-04-26,"FIN",0.281083536054492,0.208956353892752,0.37318362397253
"3271",2020-04-27,"FIN",0.29802251665107,0.219897744061211,0.398589869932619
"3272",2020-04-28,"FIN",0.316047867067997,0.231541361621323,0.425083304033692
"3273",2020-04-29,"FIN",0.335072148176772,0.244008492998936,0.452900324813717
"3274",2020-04-30,"FIN",0.354990674777224,0.257061209110115,0.481561297123818
"3275",2020-05-01,"FIN",0.375683216889686,0.270873533363633,0.51097384483856
"3276",2020-05-02,"FIN",0.397016366663605,0.283893553956064,0.54103473410069
"3277",2020-05-03,"FIN",0.418846455194047,0.298674548820134,0.571084497635922
"3278",2020-05-04,"FIN",0.441022880445385,0.3136498201335,0.601089614610266
"3279",2020-05-05,"FIN",0.463391691162823,0.329058489525035,0.631418143408658
"3280",2020-05-06,"FIN",0.485799261364935,0.344357737420885,0.660827417944539
"3281",2020-05-07,"FIN",0.508095886052537,0.361878364764376,0.689451623174835
"3282",2020-05-08,"FIN",0.530139132224271,0.377232598871844,0.717582904582524
"3283",2020-05-09,"FIN",0.551796791528563,0.392247381094144,0.744477844399272
"3284",2020-05-10,"FIN",0.572949303157717,0.406838606804811,0.770348563735645
"3285",2020-05-11,"FIN",0.593491548686123,0.421091601738487,0.794509828147877
"3286",2020-05-12,"FIN",0.613333964239148,0.43450282332697,0.817537265796319
"3287",2020-05-13,"FIN",0.63240296766238,0.447361480650656,0.839003564385364
"3288",2020-05-14,"FIN",0.65064075479362,0.459701414783455,0.858802285785955
"3289",2020-05-15,"FIN",0.668004571882507,0.471313972301769,0.877090122242336
"3290",2020-05-16,"FIN",0.684465609058733,0.481914761197719,0.893653214681552
"3291",2020-05-17,"FIN",0.700007667920392,0.49229304499574,0.908230445571822
"3292",2020-05-18,"FIN",0.714625723356278,0.501717623218157,0.924062522210366
"3293",2020-05-19,"FIN",0.728324429673568,0.510704829098496,0.935847303726759
"3294",2020-05-20,"FIN",0.741116544673341,0.519092772677226,0.946019122476342
"3295",2020-05-21,"FIN",0.753021214752198,0.526992198880215,0.95473801841637
"3296",2020-05-22,"FIN",0.764062121576156,0.533921287796325,0.962247680528442
"3297",2020-05-23,"FIN",0.774265623085768,0.54050684606962,0.968822314633478
"3298",2020-05-24,"FIN",0.783659141864875,0.545951792873854,0.974439295392441
"3299",2020-05-25,"FIN",0.792270053383575,0.550364744087875,0.979287965771609
"3300",2020-05-26,"FIN",0.800125175093951,0.554415289373415,0.983299101829081
"3301",2020-05-27,"FIN",0.807250749909093,0.556791388518674,0.986517020332653
"3302",2020-05-28,"FIN",0.813672692413199,0.558169502526506,0.989229838571384
"3303",2020-05-29,"FIN",0.819416877466087,0.558682630353141,0.991412429621671
"3304",2020-05-30,"FIN",0.824509343831069,0.558525279852427,0.993243639253142
"3305",2020-05-31,"FIN",0.828976377630034,0.556728255377159,0.994684870524293
"3306",2020-06-01,"FIN",0.8328444925009,0.554340704126322,0.995842669290177
"3307",2020-06-02,"FIN",0.836140339589163,0.550779570568052,0.996751836975009
"3308",2020-06-03,"FIN",0.838890578323408,0.545601847149491,0.997491734974277
"3309",2020-06-04,"FIN",0.841121730985517,0.540323854599061,0.998139420422815
"3310",2020-06-05,"FIN",0.842860036376308,0.533929339033214,0.998579788674409
"3311",2020-06-06,"FIN",0.844131312180829,0.526500665146976,0.998918203772812
"3312",2020-02-24,"FRA",0.213336330793144,0.178766959129222,0.244599388634553
"3313",2020-02-25,"FRA",0.202480109021,0.16960008399313,0.23258027599481
"3314",2020-02-26,"FRA",0.191576489150662,0.160376292212118,0.220015993535592
"3315",2020-02-27,"FRA",0.180711763184363,0.151437330927529,0.208028398245033
"3316",2020-02-28,"FRA",0.16997249460525,0.142824524615059,0.196012359400368
"3317",2020-02-29,"FRA",0.159443051110786,0.134172461045329,0.183919242653391
"3318",2020-03-01,"FRA",0.149203183170522,0.125630636317536,0.172402678353805
"3319",2020-03-02,"FRA",0.139325795361667,0.116907571547762,0.161276295020245
"3320",2020-03-03,"FRA",0.129875047518416,0.109063938685926,0.150746036661747
"3321",2020-03-04,"FRA",0.120904898397999,0.101656603138189,0.140522404628096
"3322",2020-03-05,"FRA",0.112458168312441,0.0943900769191455,0.130972821890182
"3323",2020-03-06,"FRA",0.104566153430499,0.0874815555707409,0.121940423620947
"3324",2020-03-07,"FRA",0.0972487788359482,0.0812718312822369,0.113359640550818
"3325",2020-03-08,"FRA",0.0905152357172651,0.0756518528739739,0.105763273415548
"3326",2020-03-09,"FRA",0.0843650151597655,0.0704365364489083,0.0985227731037252
"3327",2020-03-10,"FRA",0.0787892301171318,0.0657254923915576,0.0921025931363542
"3328",2020-03-11,"FRA",0.0737721093556294,0.0614953320335691,0.0868000877687707
"3329",2020-03-12,"FRA",0.0692925515539804,0.05769052077646,0.0818207387225415
"3330",2020-03-13,"FRA",0.0653256417900104,0.0543064477212448,0.0771536349385736
"3331",2020-03-14,"FRA",0.0618440529518409,0.0511957257418093,0.0730568355395902
"3332",2020-03-15,"FRA",0.0588192776201762,0.0486340973055749,0.0697035202747781
"3333",2020-03-16,"FRA",0.0562226585666832,0.0463955308270492,0.0667932609507596
"3334",2020-03-17,"FRA",0.0540262059091498,0.0445314395861586,0.0643082119518629
"3335",2020-03-18,"FRA",0.0522032048167757,0.0430116984767226,0.0622291319542213
"3336",2020-03-19,"FRA",0.0507286290114554,0.0418000972451499,0.0604865458638397
"3337",2020-03-20,"FRA",0.0495793823920069,0.0408365567435615,0.0591145611335217
"3338",2020-03-21,"FRA",0.0487343945855706,0.0400943457937659,0.0579850250228983
"3339",2020-03-22,"FRA",0.0481745969742604,0.0396417117794621,0.0572582708253963
"3340",2020-03-23,"FRA",0.0478828046417093,0.0394185899531662,0.0568546091922185
"3341",2020-03-24,"FRA",0.0478435275108951,0.0394036683669782,0.0567977149872103
